IP_INDEX	IP_LABEL	RECORDING_SESSION_LABEL	INDEX	AVERAGE_BLINK_DURATION	BLINK_COUNT	IP_DURATION	IP_END_TIME	IP_START_TIME	PUPIL_SIZE_MAX	PUPIL_SIZE_MAX_TIME	PUPIL_SIZE_MEAN	REACTION_TIME	RT_DEFINITION_LABEL	TRIAL_LABEL	ACCURACY	KEY_PRESSED	RT	block	coloridentifier	conditionidentifier	correctresponse	identifier	imagefile	practicestatus	quantidentifier
3	Baseline	subj5	71	.	0	500	6429853	6429353	2103.00	6429831.00	2086.30	.	.	Trial: 71	1	f	5215	4	yellow	F	f	43	3_blue_13_yellow.jpg	experimental	No
3	Baseline	subj5	72	.	0	500	6447265	6446765	1831.00	6446987.00	1809.10	.	.	Trial: 72	1	f	1448	4	blue	F	f	38	4_blue_12_yellow.jpg	experimental	No
3	Baseline	subj5	73	46.00	1	500	6461801	6461301	2193.00	6461327.00	2165.21	.	.	Trial: 73	1	f	3022	4	yellow	F	f	141	10_blue_6_yellow.jpg	experimental	least_7
3	Baseline	subj5	74	.	0	500	6477291	6476791	2039.00	6477257.00	2012.75	.	.	Trial: 74	1	f	1417	4	yellow	F	f	188	11_blue_5_yellow.jpg	experimental	Most
3	Baseline	subj5	75	.	0	500	6496075	6495575	1894.00	6495605.00	1864.09	.	.	Trial: 75	1	f	3734	4	blue	F	f	111	6_blue_10_yellow.jpg	experimental	odd
3	Baseline	subj5	76	.	0	500	6511698	6511198	1833.00	6511209.00	1803.27	.	.	Trial: 76	1	f	6165	4	yellow	F	f	115	2_blue_14_yellow.jpg	experimental	odd
3	Baseline	subj5	77	.	0	500	6531069	6530569	2216.00	6530573.00	2121.06	.	.	Trial: 77	0	f	1495	4	yellow	T	j	132	15_blue_1_yellow.jpg	experimental	least_14
3	Baseline	subj5	78	.	0	500	6545337	6544837	2071.00	6545131.00	2047.70	.	.	Trial: 78	1	f	5933	4	yellow	F	f	91	3_blue_13_yellow.jpg	experimental	even
3	Baseline	subj5	79	.	0	500	6563167	6562667	2081.00	6562673.00	2011.66	.	.	Trial: 79	1	j	2167	4	yellow	T	j	177	3_blue_13_yellow.jpg	experimental	Most
3	Baseline	subj5	80	.	0	500	6578372	6577872	1886.00	6577885.00	1826.00	.	.	Trial: 80	1	f	1405	4	blue	F	f	17	11_blue_5_yellow.jpg	experimental	All
3	Baseline	subj5	81	.	0	500	6592222	6591722	1980.00	6591951.00	1961.94	.	.	Trial: 81	1	j	1284	4	yellow	T	j	12	0_blue_16_yellow.jpg	experimental	All
3	Baseline	subj5	82	.	0	500	6606039	6605539	2048.00	6605797.00	2031.68	.	.	Trial: 82	1	f	4791	4	blue	F	f	89	11_blue_5_yellow.jpg	experimental	even
3	Baseline	subj5	83	.	0	500	6623301	6622801	1947.00	6623261.00	1921.30	.	.	Trial: 83	1	j	4456	4	yellow	T	j	81	6_blue_10_yellow.jpg	experimental	even
3	Baseline	subj5	84	.	0	500	6640513	6640013	1818.00	6640133.00	1798.40	.	.	Trial: 84	1	f	3912	4	yellow	F	f	94	9_blue_7_yellow.jpg	experimental	even
3	Baseline	subj5	85	.	0	500	6656521	6656021	2064.00	6656517.00	2004.56	.	.	Trial: 85	0	j	4853	4	blue	F	f	88	9_blue_7_yellow.jpg	experimental	even
3	Baseline	subj5	86	.	0	500	6674988	6674488	1679.00	6674987.00	1634.51	.	.	Trial: 86	1	j	8034	4	yellow	T	j	175	7_blue_9_yellow.jpg	experimental	Most
3	Baseline	subj5	87	.	0	500	6696080	6695580	2012.00	6695733.00	1987.98	.	.	Trial: 87	1	j	1045	4	yellow	T	j	179	5_blue_11_yellow.jpg	experimental	Most
3	Baseline	subj5	88	74.00	1	500	6710499	6709999	1942.00	6710395.00	1928.72	.	.	Trial: 88	1	j	5722	4	blue	T	j	98	5_blue_11_yellow.jpg	experimental	odd
3	Baseline	subj5	89	.	0	500	6729418	6728918	2074.00	6729165.00	2060.12	.	.	Trial: 89	1	f	1235	4	yellow	F	f	72	16_blue_0_yellow.jpg	experimental	Some
3	Baseline	subj5	90	.	0	500	6742916	6742416	1856.00	6742897.00	1809.37	.	.	Trial: 90	1	j	1376	4	blue	T	j	50	4_blue_12_yellow.jpg	experimental	Some
3	Baseline	subj5	91	.	0	500	6756633	6756133	2026.00	6756333.00	2004.22	.	.	Trial: 91	1	j	4533	4	blue	T	j	101	11_blue_5_yellow.jpg	experimental	odd
3	Baseline	subj5	92	.	0	500	6773611	6773111	1944.00	6773599.00	1890.03	.	.	Trial: 92	1	f	1171	4	yellow	F	f	22	10_blue_6_yellow.jpg	experimental	All
3	Baseline	subj5	93	.	0	500	6786842	6786342	1853.00	6786499.00	1817.73	.	.	Trial: 93	1	j	1272	4	blue	T	j	26	0_blue_16_yellow.jpg	experimental	No
3	Baseline	subj5	94	.	0	0	6803831	6803831	.	.	.	.	.	Trial: 94	.	.	.	.	.	.	.	.	.	.	.
3	Baseline	subj5	95	.	0	500	6806045	6805545	1764.00	6806043.00	1710.49	.	.	Trial: 95	1	f	1397	4	yellow	F	f	213	12_blue_4_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	96	.	0	500	6821483	6820983	1800.00	6821053.00	1781.12	.	.	Trial: 96	1	j	1377	4	blue	T	j	196	12_blue_4_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	97	.	0	500	6835718	6835218	1825.00	6835715.00	1794.76	.	.	Trial: 97	1	f	1095	4	blue	F	f	66	0_blue_16_yellow.jpg	experimental	Some
3	Baseline	subj5	98	.	0	500	6852729	6852229	1563.00	6852715.00	1508.63	.	.	Trial: 98	1	j	1058	4	yellow	T	j	31	16_blue_0_yellow.jpg	experimental	No
3	Baseline	subj5	99	.	0	500	6866161	6865661	1643.00	6865733.00	1605.78	.	.	Trial: 99	1	j	2706	4	yellow	T	j	204	6_blue_10_yellow.jpg	experimental	more_than_half
3	Baseline	subj5	100	.	0	500	6883005	6882505	1641.00	6883003.00	1580.52	.	.	Trial: 100	1	j	1653	4	yellow	T	j	152	12_blue_4_yellow.jpg	experimental	most_5
3	Baseline	subj5	101	.	0	500	6897090	6896590	1961.00	6897015.00	1922.44	.	.	Trial: 101	1	j	2922	4	blue	T	j	123	7_blue_9_yellow.jpg	experimental	least_6
3	Baseline	subj5	102	.	0	500	6913282	6912782	1965.00	6912837.00	1904.32	.	.	Trial: 102	1	j	5369	4	blue	T	j	126	14_blue_2_yellow.jpg	experimental	least_13
3	Baseline	subj5	103	.	0	500	6930377	6929877	1895.00	6930373.00	1817.99	.	.	Trial: 103	1	f	1738	4	blue	F	f	13	2_blue_14_yellow.jpg	experimental	All
