IP_INDEX	IP_LABEL	RECORDING_SESSION_LABEL	INDEX	AVERAGE_BLINK_DURATION	BLINK_COUNT	IP_DURATION	IP_END_TIME	IP_START_TIME	PUPIL_SIZE_MAX	PUPIL_SIZE_MAX_TIME	PUPIL_SIZE_MEAN	REACTION_TIME	RT_DEFINITION_LABEL	TRIAL_LABEL	ACCURACY	KEY_PRESSED	RT	block	coloridentifier	conditionidentifier	correctresponse	identifier	imagefile	practicestatus	quantidentifier
2	Encoding	subj1	1	97.00	1	3467	7334714	7331247	1470.00	7331247.00	1394.19	.	.	Trial: 1	1	j	8574	1	blue	T	j	0.4	9_blue_7_yellow.jpg	practice	more_than_half
2	Encoding	subj1	2	.	0	3467	7358634	7355167	1331.00	7358607.00	1236.73	.	.	Trial: 2	1	f	3033	1	blue	F	f	0.1	0_blue_16_yellow.jpg	practice	All
2	Encoding	subj1	3	147.00	1	3467	7373237	7369770	1512.00	7373226.00	1349.35	.	.	Trial: 3	1	f	2458	1	yellow	F	f	0.3	9_blue_7_yellow.jpg	practice	Most
2	Encoding	subj1	4	140.33	3	3467	7387455	7383988	1288.00	7384018.00	1164.27	.	.	Trial: 4	1	j	1873	1	yellow	T	j	0.2	16_blue_0_yellow.jpg	practice	No
2	Encoding	subj1	5	.	0	3467	7433488	7430021	1616.00	7431047.00	1532.91	.	.	Trial: 5	1	f	8583	3	yellow	F	f	93	7_blue_9_yellow.jpg	experimental	even
2	Encoding	subj1	6	.	0	3467	7454095	7450628	1466.00	7451182.00	1390.63	.	.	Trial: 6	1	f	2191	3	blue	F	f	134	2_blue_14_yellow.jpg	experimental	least_3
2	Encoding	subj1	7	.	0	0	7464114	7464114	.	.	.	.	.	Trial: 7	.	.	.	.	.	.	.	.	.	.	.
2	Encoding	subj1	8	.	0	0	7465622	7465622	.	.	.	.	.	Trial: 8	1	f	2191	3	yellow	T	j	156	3_blue_13_yellow.jpg	experimental	most_14
2	Encoding	subj1	9	.	0	3467	7477965	7474498	1389.00	7476217.00	1302.82	.	.	Trial: 9	0	j	4551	3	yellow	F	f	164	10_blue_6_yellow.jpg	experimental	most_5
2	Encoding	subj1	10	132.00	1	3468	7494408	7490940	1500.00	7493660.00	1410.59	.	.	Trial: 10	1	j	1839	3	blue	T	j	172	12_blue_4_yellow.jpg	experimental	Most
2	Encoding	subj1	11	.	0	3467	7510867	7507400	1413.00	7509584.00	1314.79	.	.	Trial: 11	1	f	1404	3	yellow	F	f	191	14_blue_2_yellow.jpg	experimental	Most
2	Encoding	subj1	12	.	0	3467	7524767	7521300	1273.00	7523804.00	1201.17	.	.	Trial: 12	0	j	1672	3	yellow	F	f	215	14_blue_2_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	13	.	0	3467	7538935	7535468	1277.00	7536774.00	1205.53	.	.	Trial: 13	1	j	7671	3	blue	T	j	77	12_blue_4_yellow.jpg	experimental	even
2	Encoding	subj1	14	.	0	3468	7558941	7555473	1257.00	7556992.00	1183.20	.	.	Trial: 14	1	f	4122	3	yellow	F	f	118	10_blue_6_yellow.jpg	experimental	odd
2	Encoding	subj1	15	.	0	3467	7575300	7571833	1374.00	7575103.00	1263.12	.	.	Trial: 15	1	j	5219	3	blue	T	j	100	9_blue_7_yellow.jpg	experimental	odd
2	Encoding	subj1	16	.	0	3467	7593666	7590199	1269.00	7591272.00	1166.60	.	.	Trial: 16	1	f	1524	3	blue	F	f	182	3_blue_13_yellow.jpg	experimental	Most
2	Encoding	subj1	17	190.00	1	3468	7606747	7603279	1422.00	7604667.00	1299.42	.	.	Trial: 17	1	f	2027	3	blue	F	f	210	2_blue_14_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	18	.	0	3467	7621935	7618468	1338.00	7620288.00	1283.86	.	.	Trial: 18	1	f	2046	3	yellow	F	f	120	14_blue_2_yellow.jpg	experimental	odd
2	Encoding	subj1	19	.	0	3467	7637290	7633823	1424.00	7635924.00	1354.86	.	.	Trial: 19	0	f	2074	3	blue	T	j	147	5_blue_11_yellow.jpg	experimental	most_6
2	Encoding	subj1	20	.	0	3467	7651542	7648075	1369.00	7650076.00	1261.59	.	.	Trial: 20	0	j	7385	3	blue	F	f	162	14_blue_2_yellow.jpg	experimental	most_13
2	Encoding	subj1	21	118.00	1	3467	7670845	7667378	1373.00	7670822.00	1198.19	.	.	Trial: 21	1	f	3602	3	yellow	F	f	21	7_blue_9_yellow.jpg	experimental	All
2	Encoding	subj1	22	.	0	3467	7687104	7683637	1265.00	7683643.00	1203.14	.	.	Trial: 22	1	f	1350	3	yellow	F	f	212	11_blue_5_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	23	274.00	1	3468	7700318	7696850	1118.00	7697547.00	1024.76	.	.	Trial: 23	1	j	1561	3	yellow	T	j	178	4_blue_12_yellow.jpg	experimental	Most
2	Encoding	subj1	24	.	0	3467	7714569	7711102	1176.00	7712644.00	1120.43	.	.	Trial: 24	1	j	3285	3	blue	T	j	194	10_blue_6_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	25	203.00	1	3468	7732852	7729384	1306.00	7732800.00	1203.54	.	.	Trial: 25	1	f	4467	3	yellow	F	f	119	12_blue_4_yellow.jpg	experimental	odd
2	Encoding	subj1	26	.	0	3468	7748977	7745509	1271.00	7746791.00	1170.90	.	.	Trial: 26	1	j	3568	3	blue	T	j	54	13_blue_3_yellow.jpg	experimental	Some
2	Encoding	subj1	27	.	0	3467	7764583	7761116	1422.00	7764451.00	1276.02	.	.	Trial: 27	0	f	4213	3	yellow	T	j	151	13_blue_3_yellow.jpg	experimental	most_4
2	Encoding	subj1	28	258.00	1	3467	7782565	7779098	1119.00	7782490.00	1064.61	.	.	Trial: 28	1	f	5329	3	blue	F	f	112	10_blue_6_yellow.jpg	experimental	odd
2	Encoding	subj1	29	475.00	2	3467	7800530	7797063	1385.00	7797147.00	1126.09	.	.	Trial: 29	0	f	2797	3	blue	T	j	122	4_blue_12_yellow.jpg	experimental	least_3
2	Encoding	subj1	30	206.00	1	3466	7817574	7814108	1203.00	7814580.00	1115.09	.	.	Trial: 30	1	j	1772	3	blue	T	j	49	2_blue_14_yellow.jpg	experimental	Some
2	Encoding	subj1	31	.	0	3468	7833984	7830516	1188.00	7833976.00	1077.08	.	.	Trial: 31	1	j	6630	3	yellow	T	j	104	5_blue_11_yellow.jpg	experimental	odd
2	Encoding	subj1	32	220.00	1	3467	7852751	7849284	1108.00	7850960.00	1052.01	.	.	Trial: 32	1	f	4191	3	blue	F	f	87	7_blue_9_yellow.jpg	experimental	even
2	Encoding	subj1	33	1941.00	1	3467	7868759	7865292	1203.00	7866083.00	1139.09	.	.	Trial: 33	1	j	3704	3	yellow	T	j	57	7_blue_9_yellow.jpg	experimental	Some
2	Encoding	subj1	34	.	0	3468	7884232	7880764	1274.00	7881266.00	1162.67	.	.	Trial: 34	1	j	1525	3	yellow	T	j	7	0_blue_16_yellow.jpg	experimental	All
2	Encoding	subj1	35	.	0	3467	7898901	7895434	1085.00	7896355.00	1001.38	.	.	Trial: 35	1	f	1821	3	blue	F	f	61	0_blue_16_yellow.jpg	experimental	Some
2	Encoding	subj1	36	.	0	3467	7914725	7911258	1096.00	7914318.00	1039.61	.	.	Trial: 36	1	j	2132	3	yellow	T	j	59	12_blue_4_yellow.jpg	experimental	Some
2	Encoding	subj1	37	1414.00	2	3467	7929863	7926396	1621.00	7926909.00	1379.16	.	.	Trial: 37	1	j	2440	3	blue	T	j	97	3_blue_13_yellow.jpg	experimental	odd
2	Encoding	subj1	38	257.00	1	3468	7945118	7941650	1345.00	7942376.00	1203.35	.	.	Trial: 38	1	j	6853	3	blue	T	j	169	9_blue_7_yellow.jpg	experimental	Most
2	Encoding	subj1	39	159.00	1	3468	7963702	7960234	1349.00	7962673.00	1232.88	.	.	Trial: 39	1	j	1557	3	blue	T	j	53	11_blue_5_yellow.jpg	experimental	Some
2	Encoding	subj1	40	.	0	3468	7979643	7976175	1275.00	7977143.00	1185.35	.	.	Trial: 40	1	j	2250	3	yellow	T	j	55	3_blue_13_yellow.jpg	experimental	Some
2	Encoding	subj1	41	.	0	3467	7994496	7991029	1031.00	7991370.00	982.68	.	.	Trial: 41	1	f	1786	3	blue	F	f	62	0_blue_16_yellow.jpg	experimental	Some
2	Encoding	subj1	42	132.00	2	3467	8010772	8007305	1136.00	8009712.00	1065.10	.	.	Trial: 42	1	f	1719	3	yellow	F	f	187	10_blue_6_yellow.jpg	experimental	Most
2	Encoding	subj1	43	180.00	1	3467	8024187	8020720	1238.00	8020720.00	1188.68	.	.	Trial: 43	1	j	3808	3	yellow	T	j	129	7_blue_9_yellow.jpg	experimental	least_7
2	Encoding	subj1	44	.	0	3467	8039425	8035958	1321.00	8037275.00	1251.81	.	.	Trial: 44	1	f	8266	3	yellow	F	f	216	9_blue_7_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	45	243.00	1	3467	8060418	8056951	1290.00	8058587.00	1199.91	.	.	Trial: 45	1	f	7314	3	yellow	F	f	117	6_blue_10_yellow.jpg	experimental	odd
2	Encoding	subj1	46	125.00	1	3468	8081444	8077976	1228.00	8078226.00	1146.18	.	.	Trial: 46	1	j	1835	3	yellow	T	j	176	2_blue_14_yellow.jpg	experimental	Most
2	Encoding	subj1	47	746.00	1	3468	8094792	8091324	1013.00	8094414.00	929.10	.	.	Trial: 47	1	j	2915	3	yellow	T	j	82	10_blue_6_yellow.jpg	experimental	even
2	Encoding	subj1	48	264.00	1	3468	8109261	8105793	1203.00	8108221.00	1103.66	.	.	Trial: 48	1	f	6534	3	blue	F	f	138	12_blue_4_yellow.jpg	experimental	least_13
2	Encoding	subj1	49	278.50	2	3467	8127493	8124026	1223.00	8124817.00	1123.09	.	.	Trial: 49	1	j	8596	3	yellow	T	j	105	7_blue_9_yellow.jpg	experimental	odd
2	Encoding	subj1	50	.	0	3467	8147984	8144517	1258.00	8147367.00	1180.57	.	.	Trial: 50	1	j	3704	3	yellow	T	j	200	2_blue_14_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	51	131.00	1	3467	8163674	8160207	1296.00	8162238.00	1230.75	.	.	Trial: 51	0	f	2576	3	yellow	T	j	107	11_blue_5_yellow.jpg	experimental	odd
2	Encoding	subj1	52	.	0	3467	8179347	8175880	1429.00	8178849.00	1323.23	.	.	Trial: 52	0	f	1673	3	blue	T	j	145	1_blue_15_yellow.jpg	experimental	most_2
2	Encoding	subj1	53	154.00	2	3467	8193783	8190316	1327.00	8190325.00	1185.29	.	.	Trial: 53	1	j	1209	3	blue	T	j	4	16_blue_0_yellow.jpg	experimental	All
2	Encoding	subj1	54	.	0	3466	8206846	8203380	1303.00	8206171.00	1224.28	.	.	Trial: 54	1	j	7923	3	blue	T	j	78	14_blue_2_yellow.jpg	experimental	even
2	Encoding	subj1	55	624.00	1	3467	8226718	8223251	1261.00	8226675.00	1096.95	.	.	Trial: 55	1	j	1243	3	yellow	T	j	8	0_blue_16_yellow.jpg	experimental	All
2	Encoding	subj1	56	925.00	1	3467	8239882	8236415	1232.00	8239434.00	1070.73	.	.	Trial: 56	0	f	4319	3	blue	T	j	148	7_blue_9_yellow.jpg	experimental	most_9
2	Encoding	subj1	57	176.00	1	3468	8257145	8253677	1084.00	8254627.00	1011.55	.	.	Trial: 57	1	f	1913	3	blue	F	f	207	4_blue_12_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	58	219.00	1	3467	8270827	8267360	1241.00	8269407.00	1187.22	.	.	Trial: 58	1	f	8711	3	blue	F	f	90	13_blue_3_yellow.jpg	experimental	even
2	Encoding	subj1	59	203.00	1	3467	8292656	8289189	1211.00	8289772.00	1089.68	.	.	Trial: 59	1	j	1193	3	yellow	T	j	10	0_blue_16_yellow.jpg	experimental	All
2	Encoding	subj1	60	.	0	3468	8746311	8742843	1541.00	8745250.00	1412.64	.	.	Trial: 60	1	f	1528	2	blue	F	f	65	0_blue_16_yellow.jpg	experimental	Some
2	Encoding	subj1	61	.	0	3468	8760278	8756810	1391.00	8759230.00	1286.39	.	.	Trial: 61	1	f	5522	2	blue	F	f	137	11_blue_5_yellow.jpg	experimental	least_12
2	Encoding	subj1	62	.	0	3869	8779129	8775260	1258.00	8778115.00	1189.72	.	.	Trial: 62	1	j	7607	2	yellow	T	j	180	6_blue_10_yellow.jpg	experimental	Most
2	Encoding	subj1	63	156.00	1	3468	8798717	8795249	1376.00	8796797.00	1184.62	.	.	Trial: 63	1	f	1521	2	blue	F	f	37	2_blue_14_yellow.jpg	experimental	No
2	Encoding	subj1	64	.	0	3467	8812399	8808932	1427.00	8808987.00	1224.86	.	.	Trial: 64	1	f	3704	2	yellow	F	f	189	12_blue_4_yellow.jpg	experimental	Most
2	Encoding	subj1	65	.	0	3467	8830347	8826880	1488.00	8828432.00	1427.74	.	.	Trial: 65	1	f	2529	2	blue	F	f	135	5_blue_11_yellow.jpg	experimental	least_6
2	Encoding	subj1	66	170.00	1	3466	8844615	8841149	1502.00	8843738.00	1347.54	.	.	Trial: 66	1	f	1212	2	blue	F	f	64	0_blue_16_yellow.jpg	experimental	Some
2	Encoding	subj1	67	145.00	1	3467	8859385	8855918	1382.00	8856235.00	1283.20	.	.	Trial: 67	1	j	2329	2	yellow	T	j	60	14_blue_2_yellow.jpg	experimental	Some
2	Encoding	subj1	68	109.00	1	3467	8879943	8876476	1405.00	8876478.00	1219.74	.	.	Trial: 68	1	j	7814	2	yellow	T	j	199	7_blue_9_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	69	272.00	1	3468	8900133	8896665	1367.00	8897320.00	1256.62	.	.	Trial: 69	1	f	3001	2	blue	F	f	41	11_blue_5_yellow.jpg	experimental	No
2	Encoding	subj1	70	96.00	1	3467	8914986	8911519	1360.00	8912082.00	1173.51	.	.	Trial: 70	1	j	7099	2	yellow	T	j	80	4_blue_12_yellow.jpg	experimental	even
2	Encoding	subj1	71	.	0	3467	8934189	8930722	1490.00	8932555.00	1372.34	.	.	Trial: 71	1	f	4182	2	yellow	F	f	168	15_blue_1_yellow.jpg	experimental	most_14
2	Encoding	subj1	72	262.00	1	3467	8950180	8946713	1581.00	8947956.00	1357.99	.	.	Trial: 72	1	j	2940	2	yellow	T	j	33	16_blue_0_yellow.jpg	experimental	No
2	Encoding	subj1	73	174.50	2	3467	8969416	8965949	1555.00	8968485.00	1383.25	.	.	Trial: 73	1	j	7212	2	blue	T	j	125	13_blue_3_yellow.jpg	experimental	least_12
2	Encoding	subj1	74	262.00	1	3467	8989070	8985603	1308.00	8988503.00	1195.66	.	.	Trial: 74	1	f	2325	2	blue	F	f	15	6_blue_10_yellow.jpg	experimental	All
2	Encoding	subj1	75	223.00	1	3468	9002820	8999352	1596.00	8999852.00	1335.34	.	.	Trial: 75	1	f	3722	2	blue	F	f	206	3_blue_13_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	76	144.00	1	3468	9018594	9015126	1815.00	9015460.00	1425.17	.	.	Trial: 76	1	f	1741	2	blue	F	f	110	4_blue_12_yellow.jpg	experimental	odd
2	Encoding	subj1	77	.	0	3467	9032243	9028776	1355.00	9032242.00	1060.23	.	.	Trial: 77	1	f	2416	2	yellow	F	f	140	12_blue_4_yellow.jpg	experimental	least_5
2	Encoding	subj1	78	.	0	3467	9051178	9047711	1384.00	9047770.00	1239.96	.	.	Trial: 78	1	f	1308	2	blue	F	f	42	13_blue_3_yellow.jpg	experimental	No
2	Encoding	subj1	79	225.00	1	3467	9064175	9060708	1305.00	9064174.00	1201.05	.	.	Trial: 79	1	j	1284	2	blue	T	j	51	6_blue_10_yellow.jpg	experimental	Some
2	Encoding	subj1	80	.	0	3467	9077824	9074357	1259.00	9077818.00	1123.83	.	.	Trial: 80	1	j	1307	2	blue	T	j	30	0_blue_16_yellow.jpg	experimental	No
2	Encoding	subj1	81	.	0	3467	9090704	9087237	1295.00	9090682.00	1182.74	.	.	Trial: 81	1	j	3704	2	yellow	T	j	32	16_blue_0_yellow.jpg	experimental	No
2	Encoding	subj1	82	183.00	1	3466	9106126	9102660	1439.00	9102932.00	1304.50	.	.	Trial: 82	0	j	9628	2	blue	F	f	159	7_blue_9_yellow.jpg	experimental	most_6
2	Encoding	subj1	83	.	0	3468	9127587	9124119	1545.00	9124773.00	1434.55	.	.	Trial: 83	1	j	1504	2	yellow	T	j	34	16_blue_0_yellow.jpg	experimental	No
2	Encoding	subj1	84	192.50	2	3468	9141136	9137668	1347.00	9141038.00	1259.56	.	.	Trial: 84	1	j	6406	2	blue	T	j	124	10_blue_6_yellow.jpg	experimental	least_9
2	Encoding	subj1	85	289.00	1	3468	9159285	9155817	1314.00	9156512.00	1249.94	.	.	Trial: 85	1	f	4629	2	yellow	F	f	142	7_blue_9_yellow.jpg	experimental	least_10
2	Encoding	subj1	86	182.00	1	3467	9175694	9172227	1237.00	9173191.00	1126.98	.	.	Trial: 86	1	f	10436	2	yellow	F	f	92	5_blue_11_yellow.jpg	experimental	even
2	Encoding	subj1	87	224.00	1	3468	9201203	9197735	1282.00	9201191.00	1206.13	.	.	Trial: 87	1	j	3059	2	yellow	T	j	84	14_blue_2_yellow.jpg	experimental	even
2	Encoding	subj1	88	219.50	2	3467	9215923	9212456	1396.00	9214092.00	1291.27	.	.	Trial: 88	1	f	1637	2	yellow	F	f	19	3_blue_13_yellow.jpg	experimental	All
2	Encoding	subj1	89	323.00	1	3483	9229672	9226189	1164.00	9226440.00	1049.96	.	.	Trial: 89	1	f	2665	2	blue	F	f	86	5_blue_11_yellow.jpg	experimental	even
2	Encoding	subj1	90	468.00	1	3468	9248256	9244788	1193.00	9245339.00	1112.21	.	.	Trial: 90	1	j	2515	2	yellow	T	j	202	4_blue_12_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	91	291.00	1	3468	9262692	9259224	1382.00	9262361.00	1305.08	.	.	Trial: 91	1	f	1558	2	yellow	F	f	70	16_blue_0_yellow.jpg	experimental	Some
2	Encoding	subj1	92	.	0	3468	9276040	9272572	1451.00	9275884.00	1335.92	.	.	Trial: 92	0	j	3437	2	yellow	F	f	163	11_blue_5_yellow.jpg	experimental	most_4
2	Encoding	subj1	93	516.50	2	3467	9291964	9288497	1317.00	9288505.00	1144.99	.	.	Trial: 93	1	j	1685	2	yellow	T	j	108	13_blue_3_yellow.jpg	experimental	odd
2	Encoding	subj1	94	295.00	1	3468	9306149	9302681	1182.00	9306143.00	1052.94	.	.	Trial: 94	0	f	1784	2	blue	T	j	146	2_blue_14_yellow.jpg	experimental	most_3
2	Encoding	subj1	95	215.00	2	3467	9319647	9316180	1362.00	9319540.00	1170.21	.	.	Trial: 95	0	j	2874	2	blue	F	f	158	4_blue_12_yellow.jpg	experimental	most_3
2	Encoding	subj1	96	.	0	3467	9334651	9331184	1523.00	9334648.00	1304.88	.	.	Trial: 96	0	f	3903	2	yellow	T	j	153	10_blue_6_yellow.jpg	experimental	most_7
2	Encoding	subj1	97	308.50	2	3467	9350308	9346841	1277.00	9350289.00	1137.63	.	.	Trial: 97	1	j	2757	2	yellow	T	j	203	5_blue_11_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	98	243.00	1	3467	9364693	9361226	1444.00	9362578.00	1243.17	.	.	Trial: 98	1	f	4539	2	yellow	F	f	95	11_blue_5_yellow.jpg	experimental	even
2	Encoding	subj1	99	225.50	2	3468	9381086	9377618	1480.00	9380118.00	1312.77	.	.	Trial: 99	1	j	1322	2	blue	T	j	27	0_blue_16_yellow.jpg	experimental	No
2	Encoding	subj1	100	270.00	1	3468	9397679	9394211	1384.00	9395835.00	1335.29	.	.	Trial: 100	1	j	1601	2	blue	T	j	173	13_blue_3_yellow.jpg	experimental	Most
2	Encoding	subj1	101	.	0	3468	9411379	9407911	1246.00	9409109.00	1201.64	.	.	Trial: 101	1	j	8013	2	yellow	T	j	103	3_blue_13_yellow.jpg	experimental	odd
2	Encoding	subj1	102	243.67	3	3467	9433709	9430242	1264.00	9430684.00	1146.73	.	.	Trial: 102	1	f	1489	2	yellow	F	f	190	13_blue_3_yellow.jpg	experimental	Most
2	Encoding	subj1	103	.	0	3468	9447041	9443573	1356.00	9445645.00	1238.42	.	.	Trial: 103	1	j	1890	2	blue	T	j	74	4_blue_12_yellow.jpg	experimental	even
2	Encoding	subj1	104	.	0	3467	9460573	9457106	1269.00	9460557.00	1132.27	.	.	Trial: 104	1	f	1462	2	yellow	F	f	23	12_blue_4_yellow.jpg	experimental	All
2	Encoding	subj1	105	261.00	2	3466	9473937	9470471	1507.00	9473881.00	1337.17	.	.	Trial: 105	1	f	1468	2	blue	F	f	39	6_blue_10_yellow.jpg	experimental	No
2	Encoding	subj1	106	176.00	2	3467	9491367	9487900	1316.00	9488038.00	1118.83	.	.	Trial: 106	1	f	2728	2	yellow	F	f	192	9_blue_7_yellow.jpg	experimental	Most
2	Encoding	subj1	107	.	0	3467	9508813	9505346	1170.00	9505621.00	1081.80	.	.	Trial: 107	1	f	1310	2	blue	F	f	14	4_blue_12_yellow.jpg	experimental	All
2	Encoding	subj1	108	258.00	2	3468	9522212	9518744	1244.00	9519799.00	1191.41	.	.	Trial: 108	1	j	1209	2	yellow	T	j	9	0_blue_16_yellow.jpg	experimental	All
2	Encoding	subj1	109	243.00	1	3468	9535075	9531607	1526.00	9532175.00	1251.98	.	.	Trial: 109	1	j	1642	5	blue	T	j	174	14_blue_2_yellow.jpg	experimental	Most
2	Encoding	subj1	110	253.00	1	3467	9548523	9545056	1217.00	9545743.00	1087.83	.	.	Trial: 110	1	f	1443	5	blue	F	f	133	1_blue_15_yellow.jpg	experimental	least_2
2	Encoding	subj1	111	.	0	3467	9561704	9558237	1216.00	9561242.00	1177.88	.	.	Trial: 111	1	f	8072	5	yellow	F	f	116	4_blue_12_yellow.jpg	experimental	odd
2	Encoding	subj1	112	240.00	2	3467	9581543	9578076	1661.00	9580731.00	1432.05	.	.	Trial: 112	1	f	1386	5	blue	F	f	18	13_blue_3_yellow.jpg	experimental	All
2	Encoding	subj1	113	.	0	3467	9595008	9591541	1222.00	9591900.00	1122.32	.	.	Trial: 113	1	f	1206	5	yellow	F	f	47	12_blue_4_yellow.jpg	experimental	No
2	Encoding	subj1	114	.	0	3467	9885524	9882057	1604.00	9885484.00	1477.12	.	.	Trial: 114	1	j	3704	5	yellow	T	j	128	10_blue_6_yellow.jpg	experimental	least_5
2	Encoding	subj1	115	.	0	3468	9902719	9899251	1497.00	9901701.00	1350.00	.	.	Trial: 115	0	f	6565	5	yellow	T	j	154	7_blue_9_yellow.jpg	experimental	most_10
2	Encoding	subj1	116	185.00	1	3468	9921420	9917952	1367.00	9918641.00	1233.20	.	.	Trial: 116	1	j	1790	5	blue	T	j	195	11_blue_5_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	117	183.00	1	3467	9935487	9932020	1309.00	9932690.00	1151.61	.	.	Trial: 117	1	f	3255	5	blue	F	f	185	6_blue_10_yellow.jpg	experimental	Most
2	Encoding	subj1	118	.	0	3467	9950391	9946924	1357.00	9947465.00	1115.13	.	.	Trial: 118	1	j	3645	5	yellow	T	j	106	9_blue_7_yellow.jpg	experimental	odd
2	Encoding	subj1	119	.	0	3467	9966800	9963333	1287.00	9965698.00	1176.15	.	.	Trial: 119	1	f	8251	5	yellow	F	f	144	3_blue_13_yellow.jpg	experimental	least_14
2	Encoding	subj1	120	228.00	1	3467	9986438	9982971	1240.00	9986338.00	1086.90	.	.	Trial: 120	1	j	1447	5	blue	T	j	2	16_blue_0_yellow.jpg	experimental	All
2	Encoding	subj1	121	.	0	3467	9999870	9996403	1287.00	9997048.00	1127.42	.	.	Trial: 121	1	f	1477	5	blue	F	f	40	9_blue_7_yellow.jpg	experimental	No
2	Encoding	subj1	122	.	0	3467	10013134	10009667	1343.00	10009676.00	1146.79	.	.	Trial: 122	1	j	1666	5	blue	T	j	171	11_blue_5_yellow.jpg	experimental	Most
2	Encoding	subj1	123	.	0	3467	10026516	10023049	1177.00	10026476.00	1088.56	.	.	Trial: 123	1	f	3614	5	blue	F	f	208	5_blue_11_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	124	.	0	5006	10044748	10039742	1232.00	10044131.00	1090.22	.	.	Trial: 124	1	j	3714	5	blue	T	j	5	16_blue_0_yellow.jpg	experimental	All
2	Encoding	subj1	125	309.00	1	3468	10063182	10059714	1312.00	10063169.00	1193.84	.	.	Trial: 125	0	f	1534	5	blue	T	j	150	12_blue_4_yellow.jpg	experimental	most_13
2	Encoding	subj1	126	194.50	2	3468	10076597	10073129	1274.00	10073566.00	1145.75	.	.	Trial: 126	1	j	2057	5	blue	T	j	198	14_blue_2_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	127	165.00	2	3467	10091082	10087615	1199.00	10088266.00	1074.66	.	.	Trial: 127	1	j	1689	5	blue	T	j	52	9_blue_7_yellow.jpg	experimental	Some
2	Encoding	subj1	128	.	0	3467	10104380	10100913	1186.00	10101358.00	1026.56	.	.	Trial: 128	1	f	1263	5	yellow	F	f	24	14_blue_2_yellow.jpg	experimental	All
2	Encoding	subj1	129	.	0	3467	10117879	10114412	1315.00	10115917.00	1191.26	.	.	Trial: 129	1	f	6613	5	yellow	F	f	166	5_blue_11_yellow.jpg	experimental	most_10
2	Encoding	subj1	130	159.00	1	3468	10136179	10132711	1277.00	10135760.00	1202.37	.	.	Trial: 130	1	f	2242	5	blue	F	f	157	3_blue_13_yellow.jpg	experimental	most_2
2	Encoding	subj1	131	205.00	1	3466	10152420	10148954	1027.00	10150561.00	984.08	.	.	Trial: 131	1	f	1448	5	blue	F	f	184	5_blue_11_yellow.jpg	experimental	Most
2	Encoding	subj1	132	.	0	3468	10167341	10163873	1526.00	10167004.00	1381.00	.	.	Trial: 132	1	j	7151	5	yellow	T	j	131	4_blue_12_yellow.jpg	experimental	least_11
2	Encoding	subj1	133	.	0	3468	10187096	10183628	1145.00	10184577.00	1048.80	.	.	Trial: 133	1	f	1915	5	yellow	F	f	139	13_blue_3_yellow.jpg	experimental	least_4
2	Encoding	subj1	134	.	0	3468	10202284	10198816	1298.00	10202263.00	1209.24	.	.	Trial: 134	1	f	5687	5	yellow	F	f	165	7_blue_9_yellow.jpg	experimental	most_7
2	Encoding	subj1	135	132.00	1	3467	10219847	10216380	1569.00	10216674.00	1342.02	.	.	Trial: 135	1	j	1969	5	blue	T	j	1	16_blue_0_yellow.jpg	experimental	All
2	Encoding	subj1	136	202.00	1	3467	10233630	10230163	1075.00	10230587.00	971.57	.	.	Trial: 136	1	j	1540	5	yellow	T	j	83	12_blue_4_yellow.jpg	experimental	even
2	Encoding	subj1	137	.	0	3467	10246811	10243344	1186.00	10245779.00	1021.16	.	.	Trial: 137	1	f	2807	5	blue	F	f	136	7_blue_9_yellow.jpg	experimental	least_9
2	Encoding	subj1	138	382.00	1	3467	10261330	10257863	1295.00	10258500.00	1100.23	.	.	Trial: 138	1	f	1701	5	blue	F	f	209	6_blue_10_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	139	.	0	3466	10274862	10271396	1110.00	10271539.00	966.50	.	.	Trial: 139	1	f	1640	5	yellow	F	f	71	16_blue_0_yellow.jpg	experimental	Some
2	Encoding	subj1	140	203.00	1	3466	10288461	10284995	1094.00	10286905.00	1005.70	.	.	Trial: 140	1	f	2517	5	yellow	F	f	44	5_blue_11_yellow.jpg	experimental	No
2	Encoding	subj1	141	215.00	1	3468	10303683	10300215	1349.00	10300236.00	1184.25	.	.	Trial: 141	1	j	1819	5	yellow	T	j	201	3_blue_13_yellow.jpg	experimental	more_than_half
2	Encoding	subj1	142	224.33	3	3468	10317416	10313948	1349.00	10314161.00	1140.12	.	.	Trial: 142	1	f	7203	5	blue	F	f	113	12_blue_4_yellow.jpg	experimental	odd
