IP_INDEX	IP_LABEL	RECORDING_SESSION_LABEL	INDEX	AVERAGE_BLINK_DURATION	BLINK_COUNT	IP_DURATION	IP_END_TIME	IP_START_TIME	PUPIL_SIZE_MAX	PUPIL_SIZE_MAX_TIME	PUPIL_SIZE_MEAN	REACTION_TIME	RT_DEFINITION_LABEL	TRIAL_LABEL	ACCURACY	KEY_PRESSED	RT	block	coloridentifier	conditionidentifier	correctresponse	identifier	imagefile	practicestatus	quantidentifier
1	Verification	subj1	1	297.80	5	8575	7343336	7334761	1987.00	7338517.00	1272.56	.	.	Trial: 1	1	j	8574	1	blue	T	j	0.4	9_blue_7_yellow.jpg	practice	more_than_half
1	Verification	subj1	2	75.00	2	3034	7361714	7358680	2032.00	7360720.00	1290.68	.	.	Trial: 2	1	f	3033	1	blue	F	f	0.1	0_blue_16_yellow.jpg	practice	All
1	Verification	subj1	3	.	0	2459	7375742	7373283	1534.00	7374205.00	1374.35	.	.	Trial: 3	1	f	2458	1	yellow	F	f	0.3	9_blue_7_yellow.jpg	practice	Most
1	Verification	subj1	4	.	0	1874	7389375	7387501	1421.00	7389267.00	1321.84	.	.	Trial: 4	1	j	1873	1	yellow	T	j	0.2	16_blue_0_yellow.jpg	practice	No
1	Verification	subj1	5	658.00	1	8585	7442119	7433534	2034.00	7441458.00	1221.76	.	.	Trial: 5	1	f	8583	3	yellow	F	f	93	7_blue_9_yellow.jpg	experimental	even
1	Verification	subj1	6	.	0	2192	7456334	7454142	1434.00	7456333.00	1309.78	.	.	Trial: 6	1	f	2191	3	blue	F	f	134	2_blue_14_yellow.jpg	experimental	least_3
1	Verification	subj1	7	.	0	0	7464114	7464114	.	.	.	.	.	Trial: 7	.	.	.	.	.	.	.	.	.	.	.
1	Verification	subj1	8	.	0	0	7465622	7465622	.	.	.	.	.	Trial: 8	1	f	2191	3	yellow	T	j	156	3_blue_13_yellow.jpg	experimental	most_14
1	Verification	subj1	9	.	0	4552	7482563	7478011	1350.00	7482515.00	1168.23	.	.	Trial: 9	0	j	4551	3	yellow	F	f	164	10_blue_6_yellow.jpg	experimental	most_5
1	Verification	subj1	10	167.00	1	1840	7496294	7494454	1434.00	7494475.00	1328.62	.	.	Trial: 10	1	j	1839	3	blue	T	j	172	12_blue_4_yellow.jpg	experimental	Most
1	Verification	subj1	11	.	0	1405	7512319	7510914	1476.00	7512319.00	1372.45	.	.	Trial: 11	1	f	1404	3	yellow	F	f	191	14_blue_2_yellow.jpg	experimental	Most
1	Verification	subj1	12	.	0	1673	7526487	7524814	1434.00	7525856.00	1345.77	.	.	Trial: 12	0	j	1672	3	yellow	F	f	215	14_blue_2_yellow.jpg	experimental	more_than_half
1	Verification	subj1	13	.	0	7673	7546654	7538981	1325.00	7546643.00	1160.66	.	.	Trial: 13	1	j	7671	3	blue	T	j	77	12_blue_4_yellow.jpg	experimental	even
1	Verification	subj1	14	.	0	4124	7563110	7558986	1246.00	7563096.00	1105.49	.	.	Trial: 14	1	f	4122	3	yellow	F	f	118	10_blue_6_yellow.jpg	experimental	odd
1	Verification	subj1	15	.	0	5220	7580566	7575346	1321.00	7575781.00	1162.07	.	.	Trial: 15	1	j	5219	3	blue	T	j	100	9_blue_7_yellow.jpg	experimental	odd
1	Verification	subj1	16	.	0	1525	7595237	7593712	1187.00	7595234.00	1081.51	.	.	Trial: 16	1	f	1524	3	blue	F	f	182	3_blue_13_yellow.jpg	experimental	Most
1	Verification	subj1	17	.	0	2028	7608821	7606793	1371.00	7608042.00	1314.24	.	.	Trial: 17	1	f	2027	3	blue	F	f	210	2_blue_14_yellow.jpg	experimental	more_than_half
1	Verification	subj1	18	.	0	2047	7624028	7621981	1446.00	7624022.00	1288.96	.	.	Trial: 18	1	f	2046	3	yellow	F	f	120	14_blue_2_yellow.jpg	experimental	odd
1	Verification	subj1	19	.	0	2076	7639412	7637336	1380.00	7637417.00	1288.14	.	.	Trial: 19	0	f	2074	3	blue	T	j	147	5_blue_11_yellow.jpg	experimental	most_6
1	Verification	subj1	20	.	0	7386	7658974	7651588	1336.00	7652534.00	1216.60	.	.	Trial: 20	0	j	7385	3	blue	F	f	162	14_blue_2_yellow.jpg	experimental	most_13
1	Verification	subj1	21	126.00	1	3603	7674494	7670891	1415.00	7672297.00	1343.69	.	.	Trial: 21	1	f	3602	3	yellow	F	f	21	7_blue_9_yellow.jpg	experimental	All
1	Verification	subj1	22	.	0	1352	7688501	7687149	1230.00	7687172.00	1178.52	.	.	Trial: 22	1	f	1350	3	yellow	F	f	212	11_blue_5_yellow.jpg	experimental	more_than_half
1	Verification	subj1	23	.	0	1563	7701927	7700364	1166.00	7701910.00	1106.15	.	.	Trial: 23	1	j	1561	3	yellow	T	j	178	4_blue_12_yellow.jpg	experimental	Most
1	Verification	subj1	24	.	0	3286	7717901	7714615	1176.00	7715710.00	1091.59	.	.	Trial: 24	1	j	3285	3	blue	T	j	194	10_blue_6_yellow.jpg	experimental	more_than_half
1	Verification	subj1	25	.	0	4468	7737366	7732898	1377.00	7736590.00	1294.07	.	.	Trial: 25	1	f	4467	3	yellow	F	f	119	12_blue_4_yellow.jpg	experimental	odd
1	Verification	subj1	26	.	0	3569	7752592	7749023	1304.00	7752518.00	1177.36	.	.	Trial: 26	1	j	3568	3	blue	T	j	54	13_blue_3_yellow.jpg	experimental	Some
1	Verification	subj1	27	.	0	4215	7768844	7764629	1413.00	7765115.00	1302.54	.	.	Trial: 27	0	f	4213	3	yellow	T	j	151	13_blue_3_yellow.jpg	experimental	most_4
1	Verification	subj1	28	.	0	5330	7787941	7782611	1210.00	7787919.00	1032.66	.	.	Trial: 28	1	f	5329	3	blue	F	f	112	10_blue_6_yellow.jpg	experimental	odd
1	Verification	subj1	29	.	0	2799	7803374	7800575	1497.00	7803374.00	1225.73	.	.	Trial: 29	0	f	2797	3	blue	T	j	122	4_blue_12_yellow.jpg	experimental	least_3
1	Verification	subj1	30	.	0	1774	7819394	7817620	1256.00	7819388.00	1100.99	.	.	Trial: 30	1	j	1772	3	blue	T	j	49	2_blue_14_yellow.jpg	experimental	Some
1	Verification	subj1	31	.	0	6631	7840661	7834030	1293.00	7840653.00	1126.32	.	.	Trial: 31	1	j	6630	3	yellow	T	j	104	5_blue_11_yellow.jpg	experimental	odd
1	Verification	subj1	32	.	0	4192	7856989	7852797	1467.00	7856987.00	1159.84	.	.	Trial: 32	1	f	4191	3	blue	F	f	87	7_blue_9_yellow.jpg	experimental	even
1	Verification	subj1	33	.	0	3706	7872511	7868805	1366.00	7872208.00	1229.56	.	.	Trial: 33	1	j	3704	3	yellow	T	j	57	7_blue_9_yellow.jpg	experimental	Some
1	Verification	subj1	34	.	0	1526	7885804	7884278	1275.00	7885786.00	1163.64	.	.	Trial: 34	1	j	1525	3	yellow	T	j	7	0_blue_16_yellow.jpg	experimental	All
1	Verification	subj1	35	.	0	1822	7900769	7898947	1239.00	7900767.00	1067.09	.	.	Trial: 35	1	f	1821	3	blue	F	f	61	0_blue_16_yellow.jpg	experimental	Some
1	Verification	subj1	36	.	0	2132	7916904	7914772	1276.00	7916820.00	1146.24	.	.	Trial: 36	1	j	2132	3	yellow	T	j	59	12_blue_4_yellow.jpg	experimental	Some
1	Verification	subj1	37	.	0	2442	7932351	7929909	1571.00	7932332.00	1393.46	.	.	Trial: 37	1	j	2440	3	blue	T	j	97	3_blue_13_yellow.jpg	experimental	odd
1	Verification	subj1	38	543.00	1	6855	7952019	7945164	1247.00	7950542.00	1132.19	.	.	Trial: 38	1	j	6853	3	blue	T	j	169	9_blue_7_yellow.jpg	experimental	Most
1	Verification	subj1	39	.	0	1559	7965307	7963748	1297.00	7965268.00	1218.28	.	.	Trial: 39	1	j	1557	3	blue	T	j	53	11_blue_5_yellow.jpg	experimental	Some
1	Verification	subj1	40	179.00	1	2251	7981940	7979689	1261.00	7980175.00	1176.69	.	.	Trial: 40	1	j	2250	3	yellow	T	j	55	3_blue_13_yellow.jpg	experimental	Some
1	Verification	subj1	41	.	0	1787	7996330	7994543	1239.00	7996235.00	1114.96	.	.	Trial: 41	1	f	1786	3	blue	F	f	62	0_blue_16_yellow.jpg	experimental	Some
1	Verification	subj1	42	.	0	1720	8012538	8010818	1187.00	8012526.00	1048.80	.	.	Trial: 42	1	f	1719	3	yellow	F	f	187	10_blue_6_yellow.jpg	experimental	Most
1	Verification	subj1	43	.	0	3809	8028042	8024233	1206.00	8024737.00	1102.81	.	.	Trial: 43	1	j	3808	3	yellow	T	j	129	7_blue_9_yellow.jpg	experimental	least_7
1	Verification	subj1	44	.	0	8268	8047739	8039471	1248.00	8039485.00	1078.60	.	.	Trial: 44	1	f	8266	3	yellow	F	f	216	9_blue_7_yellow.jpg	experimental	more_than_half
1	Verification	subj1	45	.	0	7315	8067779	8060464	1331.00	8067765.00	1176.77	.	.	Trial: 45	1	f	7314	3	yellow	F	f	117	6_blue_10_yellow.jpg	experimental	odd
1	Verification	subj1	46	.	0	1837	8083326	8081489	1192.00	8083321.00	1027.32	.	.	Trial: 46	1	j	1835	3	yellow	T	j	176	2_blue_14_yellow.jpg	experimental	Most
1	Verification	subj1	47	.	0	2916	8097754	8094838	1218.00	8097696.00	1054.91	.	.	Trial: 47	1	j	2915	3	yellow	T	j	82	10_blue_6_yellow.jpg	experimental	even
1	Verification	subj1	48	.	0	6536	8115843	8109307	1472.00	8115820.00	1238.13	.	.	Trial: 48	1	f	6534	3	blue	F	f	138	12_blue_4_yellow.jpg	experimental	least_13
1	Verification	subj1	49	753.00	1	8598	8136137	8127539	1430.00	8133948.00	1214.75	.	.	Trial: 49	1	j	8596	3	yellow	T	j	105	7_blue_9_yellow.jpg	experimental	odd
1	Verification	subj1	50	198.67	3	3705	8151735	8148030	1283.00	8150247.00	1195.48	.	.	Trial: 50	1	j	3704	3	yellow	T	j	200	2_blue_14_yellow.jpg	experimental	more_than_half
1	Verification	subj1	51	.	0	2577	8166297	8163720	1318.00	8166287.00	1160.83	.	.	Trial: 51	0	f	2576	3	yellow	T	j	107	11_blue_5_yellow.jpg	experimental	odd
1	Verification	subj1	52	.	0	1675	8181068	8179393	1427.00	8179751.00	1345.23	.	.	Trial: 52	0	f	1673	3	blue	T	j	145	1_blue_15_yellow.jpg	experimental	most_2
1	Verification	subj1	53	.	0	1210	8195256	8194046	1237.00	8195255.00	1071.81	.	.	Trial: 53	1	j	1209	3	blue	T	j	4	16_blue_0_yellow.jpg	experimental	All
1	Verification	subj1	54	.	0	7925	8214817	8206892	1367.00	8210429.00	1257.18	.	.	Trial: 54	1	j	7923	3	blue	T	j	78	14_blue_2_yellow.jpg	experimental	even
1	Verification	subj1	55	.	0	1245	8228009	8226764	1264.00	8227214.00	1220.15	.	.	Trial: 55	1	j	1243	3	yellow	T	j	8	0_blue_16_yellow.jpg	experimental	All
1	Verification	subj1	56	409.00	2	4321	8244249	8239928	1199.00	8239934.00	1076.82	.	.	Trial: 56	0	f	4319	3	blue	T	j	148	7_blue_9_yellow.jpg	experimental	most_9
1	Verification	subj1	57	.	0	1914	8259105	8257191	1170.00	8259068.00	1068.49	.	.	Trial: 57	1	f	1913	3	blue	F	f	207	4_blue_12_yellow.jpg	experimental	more_than_half
1	Verification	subj1	58	223.00	1	8711	8279585	8270874	1316.00	8279583.00	1193.96	.	.	Trial: 58	1	f	8711	3	blue	F	f	90	13_blue_3_yellow.jpg	experimental	even
1	Verification	subj1	59	.	0	1194	8293896	8292702	1185.00	8293892.00	1107.63	.	.	Trial: 59	1	j	1193	3	yellow	T	j	10	0_blue_16_yellow.jpg	experimental	All
1	Verification	subj1	60	.	0	1529	8747886	8746357	1489.00	8747879.00	1375.99	.	.	Trial: 60	1	f	1528	2	blue	F	f	65	0_blue_16_yellow.jpg	experimental	Some
1	Verification	subj1	61	.	0	5524	8765847	8760323	1436.00	8765682.00	1289.66	.	.	Trial: 61	1	f	5522	2	blue	F	f	137	11_blue_5_yellow.jpg	experimental	least_12
1	Verification	subj1	62	438.00	2	7609	8786784	8779175	1320.00	8785646.00	1146.19	.	.	Trial: 62	1	j	7607	2	yellow	T	j	180	6_blue_10_yellow.jpg	experimental	Most
1	Verification	subj1	63	.	0	1523	8800285	8798762	1303.00	8800284.00	1173.38	.	.	Trial: 63	1	f	1521	2	blue	F	f	37	2_blue_14_yellow.jpg	experimental	No
1	Verification	subj1	64	205.00	1	3704	8816150	8812446	1390.00	8815895.00	1280.20	.	.	Trial: 64	1	f	3704	2	yellow	F	f	189	12_blue_4_yellow.jpg	experimental	Most
1	Verification	subj1	65	.	0	2530	8832923	8830393	1432.00	8830570.00	1331.32	.	.	Trial: 65	1	f	2529	2	blue	F	f	135	5_blue_11_yellow.jpg	experimental	least_6
1	Verification	subj1	66	.	0	1214	8845875	8844661	1411.00	8844701.00	1372.61	.	.	Trial: 66	1	f	1212	2	blue	F	f	64	0_blue_16_yellow.jpg	experimental	Some
1	Verification	subj1	67	153.00	1	2330	8861762	8859432	1507.00	8860790.00	1381.71	.	.	Trial: 67	1	j	2329	2	yellow	T	j	60	14_blue_2_yellow.jpg	experimental	Some
1	Verification	subj1	68	.	0	7814	8887804	8879990	1292.00	8880433.00	1167.94	.	.	Trial: 68	1	j	7814	2	yellow	T	j	199	7_blue_9_yellow.jpg	experimental	more_than_half
1	Verification	subj1	69	.	0	3003	8903181	8900178	1451.00	8903181.00	1290.97	.	.	Trial: 69	1	f	3001	2	blue	F	f	41	11_blue_5_yellow.jpg	experimental	No
1	Verification	subj1	70	.	0	7099	8922132	8915033	1386.00	8922109.00	1127.53	.	.	Trial: 70	1	j	7099	2	yellow	T	j	80	4_blue_12_yellow.jpg	experimental	even
1	Verification	subj1	71	973.00	1	4184	8938419	8934235	1608.00	8936953.00	1484.77	.	.	Trial: 71	1	f	4182	2	yellow	F	f	168	15_blue_1_yellow.jpg	experimental	most_14
1	Verification	subj1	72	149.00	1	2942	8953168	8950226	1484.00	8951907.00	1317.11	.	.	Trial: 72	1	j	2940	2	yellow	T	j	33	16_blue_0_yellow.jpg	experimental	No
1	Verification	subj1	73	.	0	7212	8976675	8969463	1553.00	8976675.00	1301.53	.	.	Trial: 73	1	j	7212	2	blue	T	j	125	13_blue_3_yellow.jpg	experimental	least_12
1	Verification	subj1	74	.	0	2326	8991443	8989117	1530.00	8991038.00	1316.58	.	.	Trial: 74	1	f	2325	2	blue	F	f	15	6_blue_10_yellow.jpg	experimental	All
1	Verification	subj1	75	206.50	2	3723	9006589	9002866	1505.00	9004977.00	1381.63	.	.	Trial: 75	1	f	3722	2	blue	F	f	206	3_blue_13_yellow.jpg	experimental	more_than_half
1	Verification	subj1	76	.	0	1742	9020382	9018640	1148.00	9020376.00	1013.63	.	.	Trial: 76	1	f	1741	2	blue	F	f	110	4_blue_12_yellow.jpg	experimental	odd
1	Verification	subj1	77	.	0	2417	9034706	9032289	1440.00	9034696.00	1321.46	.	.	Trial: 77	1	f	2416	2	yellow	F	f	140	12_blue_4_yellow.jpg	experimental	least_5
1	Verification	subj1	78	.	0	1309	9052533	9051224	1368.00	9052477.00	1263.68	.	.	Trial: 78	1	f	1308	2	blue	F	f	42	13_blue_3_yellow.jpg	experimental	No
1	Verification	subj1	79	.	0	1286	9065507	9064221	1453.00	9065499.00	1358.35	.	.	Trial: 79	1	j	1284	2	blue	T	j	51	6_blue_10_yellow.jpg	experimental	Some
1	Verification	subj1	80	.	0	1308	9079178	9077870	1307.00	9079176.00	1199.51	.	.	Trial: 80	1	j	1307	2	blue	T	j	30	0_blue_16_yellow.jpg	experimental	No
1	Verification	subj1	81	.	0	3705	9094455	9090750	1616.00	9092632.00	1446.09	.	.	Trial: 81	1	j	3704	2	yellow	T	j	32	16_blue_0_yellow.jpg	experimental	No
1	Verification	subj1	82	318.00	1	9630	9115802	9106172	1410.00	9112444.00	1241.11	.	.	Trial: 82	0	j	9628	2	blue	F	f	159	7_blue_9_yellow.jpg	experimental	most_6
1	Verification	subj1	83	112.00	1	1506	9129139	9127633	1380.00	9127697.00	1310.87	.	.	Trial: 83	1	j	1504	2	yellow	T	j	34	16_blue_0_yellow.jpg	experimental	No
1	Verification	subj1	84	.	0	6407	9147589	9141182	1461.00	9147589.00	1297.62	.	.	Trial: 84	1	j	6406	2	blue	T	j	124	10_blue_6_yellow.jpg	experimental	least_9
1	Verification	subj1	85	.	0	4631	9163962	9159331	1463.00	9163955.00	1228.13	.	.	Trial: 85	1	f	4629	2	yellow	F	f	142	7_blue_9_yellow.jpg	experimental	least_10
1	Verification	subj1	86	500.33	3	10436	9186177	9175741	1370.00	9183469.00	1175.68	.	.	Trial: 86	1	f	10436	2	yellow	F	f	92	5_blue_11_yellow.jpg	experimental	even
1	Verification	subj1	87	54.00	1	3060	9204309	9201249	1792.00	9203994.00	1489.03	.	.	Trial: 87	1	j	3059	2	yellow	T	j	84	14_blue_2_yellow.jpg	experimental	even
1	Verification	subj1	88	.	0	1638	9217607	9215969	1569.00	9217560.00	1403.38	.	.	Trial: 88	1	f	1637	2	yellow	F	f	19	3_blue_13_yellow.jpg	experimental	All
1	Verification	subj1	89	.	0	2666	9232384	9229718	1233.00	9232379.00	1083.39	.	.	Trial: 89	1	f	2665	2	blue	F	f	86	5_blue_11_yellow.jpg	experimental	even
1	Verification	subj1	90	.	0	2516	9250818	9248302	1404.00	9250757.00	1271.25	.	.	Trial: 90	1	j	2515	2	yellow	T	j	202	4_blue_12_yellow.jpg	experimental	more_than_half
1	Verification	subj1	91	.	0	1560	9264297	9262737	1571.00	9264265.00	1413.92	.	.	Trial: 91	1	f	1558	2	yellow	F	f	70	16_blue_0_yellow.jpg	experimental	Some
1	Verification	subj1	92	178.00	1	3438	9279524	9276086	1425.00	9276101.00	1270.11	.	.	Trial: 92	0	j	3437	2	yellow	F	f	163	11_blue_5_yellow.jpg	experimental	most_4
1	Verification	subj1	93	.	0	1686	9293696	9292010	1283.00	9293636.00	1134.65	.	.	Trial: 93	1	j	1685	2	yellow	T	j	108	13_blue_3_yellow.jpg	experimental	odd
1	Verification	subj1	94	.	0	1785	9307980	9306195	1204.00	9306829.00	1162.46	.	.	Trial: 94	0	f	1784	2	blue	T	j	146	2_blue_14_yellow.jpg	experimental	most_3
1	Verification	subj1	95	188.00	1	2876	9322569	9319693	1340.00	9319693.00	1197.39	.	.	Trial: 95	0	j	2874	2	blue	F	f	158	4_blue_12_yellow.jpg	experimental	most_3
1	Verification	subj1	96	.	0	3903	9338601	9334698	1539.00	9334804.00	1231.27	.	.	Trial: 96	0	f	3903	2	yellow	T	j	153	10_blue_6_yellow.jpg	experimental	most_7
1	Verification	subj1	97	.	0	2759	9353113	9350354	1324.00	9350578.00	1198.04	.	.	Trial: 97	1	j	2757	2	yellow	T	j	203	5_blue_11_yellow.jpg	experimental	more_than_half
1	Verification	subj1	98	.	0	4541	9369280	9364739	1395.00	9369220.00	1122.08	.	.	Trial: 98	1	f	4539	2	yellow	F	f	95	11_blue_5_yellow.jpg	experimental	even
1	Verification	subj1	99	.	0	1324	9382455	9381131	1338.00	9381142.00	1177.45	.	.	Trial: 99	1	j	1322	2	blue	T	j	27	0_blue_16_yellow.jpg	experimental	No
1	Verification	subj1	100	.	0	1602	9399327	9397725	1414.00	9399327.00	1216.59	.	.	Trial: 100	1	j	1601	2	blue	T	j	173	13_blue_3_yellow.jpg	experimental	Most
1	Verification	subj1	101	220.50	2	8015	9419439	9411424	1390.00	9419434.00	1190.20	.	.	Trial: 101	1	j	8013	2	yellow	T	j	103	3_blue_13_yellow.jpg	experimental	odd
1	Verification	subj1	102	.	0	1490	9435245	9433755	1328.00	9435231.00	1180.54	.	.	Trial: 102	1	f	1489	2	yellow	F	f	190	13_blue_3_yellow.jpg	experimental	Most
1	Verification	subj1	103	.	0	1891	9448977	9447086	1425.00	9448588.00	1336.73	.	.	Trial: 103	1	j	1890	2	blue	T	j	74	4_blue_12_yellow.jpg	experimental	even
1	Verification	subj1	104	.	0	1463	9462082	9460619	1331.00	9462072.00	1279.21	.	.	Trial: 104	1	f	1462	2	yellow	F	f	23	12_blue_4_yellow.jpg	experimental	All
1	Verification	subj1	105	.	0	1469	9475453	9473984	1513.00	9474061.00	1415.65	.	.	Trial: 105	1	f	1468	2	blue	F	f	39	6_blue_10_yellow.jpg	experimental	No
1	Verification	subj1	106	204.00	1	2730	9494143	9491413	1083.00	9493357.00	1011.49	.	.	Trial: 106	1	f	2728	2	yellow	F	f	192	9_blue_7_yellow.jpg	experimental	Most
1	Verification	subj1	107	.	0	1312	9510171	9508859	1177.00	9510170.00	1000.55	.	.	Trial: 107	1	f	1310	2	blue	F	f	14	4_blue_12_yellow.jpg	experimental	All
1	Verification	subj1	108	.	0	1210	9523468	9522258	1333.00	9523468.00	1252.63	.	.	Trial: 108	1	j	1209	2	yellow	T	j	9	0_blue_16_yellow.jpg	experimental	All
1	Verification	subj1	109	.	0	1644	9536765	9535121	1413.00	9536765.00	1234.26	.	.	Trial: 109	1	j	1642	5	blue	T	j	174	14_blue_2_yellow.jpg	experimental	Most
1	Verification	subj1	110	.	0	1444	9550014	9548570	1232.00	9549168.00	1194.07	.	.	Trial: 110	1	f	1443	5	blue	F	f	133	1_blue_15_yellow.jpg	experimental	least_2
1	Verification	subj1	111	1999.00	1	8074	9569824	9561750	1377.00	9567801.00	1172.06	.	.	Trial: 111	1	f	8072	5	yellow	F	f	116	4_blue_12_yellow.jpg	experimental	odd
1	Verification	subj1	112	.	0	1387	9582976	9581589	1546.00	9582276.00	1473.91	.	.	Trial: 112	1	f	1386	5	blue	F	f	18	13_blue_3_yellow.jpg	experimental	All
1	Verification	subj1	113	.	0	1208	9596262	9595054	1181.00	9596232.00	1059.84	.	.	Trial: 113	1	f	1206	5	yellow	F	f	47	12_blue_4_yellow.jpg	experimental	No
1	Verification	subj1	114	120.00	1	3705	9889275	9885570	1602.00	9885606.00	1301.82	.	.	Trial: 114	1	j	3704	5	yellow	T	j	128	10_blue_6_yellow.jpg	experimental	least_5
1	Verification	subj1	115	1215.00	1	6567	9909332	9902765	1493.00	9903119.00	1163.82	.	.	Trial: 115	0	f	6565	5	yellow	T	j	154	7_blue_9_yellow.jpg	experimental	most_10
1	Verification	subj1	116	.	0	1792	9923257	9921465	1322.00	9923246.00	1240.49	.	.	Trial: 116	1	j	1790	5	blue	T	j	195	11_blue_5_yellow.jpg	experimental	more_than_half
1	Verification	subj1	117	229.00	1	3257	9938790	9935533	1394.00	9937403.00	1257.91	.	.	Trial: 117	1	f	3255	5	blue	F	f	185	6_blue_10_yellow.jpg	experimental	Most
1	Verification	subj1	118	740.00	1	3647	9954084	9950437	1175.00	9953341.00	1002.03	.	.	Trial: 118	1	j	3645	5	yellow	T	j	106	9_blue_7_yellow.jpg	experimental	odd
1	Verification	subj1	119	799.00	1	8253	9975099	9966846	1280.00	9974195.00	1152.92	.	.	Trial: 119	1	f	8251	5	yellow	F	f	144	3_blue_13_yellow.jpg	experimental	least_14
1	Verification	subj1	120	.	0	1448	9987932	9986484	1300.00	9987932.00	1167.50	.	.	Trial: 120	1	j	1447	5	blue	T	j	2	16_blue_0_yellow.jpg	experimental	All
1	Verification	subj1	121	.	0	1479	10001395	9999916	1297.00	10001381.00	1226.76	.	.	Trial: 121	1	f	1477	5	blue	F	f	40	9_blue_7_yellow.jpg	experimental	No
1	Verification	subj1	122	.	0	1667	10014848	10013181	1188.00	10014824.00	1024.23	.	.	Trial: 122	1	j	1666	5	blue	T	j	171	11_blue_5_yellow.jpg	experimental	Most
1	Verification	subj1	123	.	0	3616	10030178	10026562	1298.00	10028203.00	1198.44	.	.	Trial: 123	1	f	3614	5	blue	F	f	208	5_blue_11_yellow.jpg	experimental	more_than_half
1	Verification	subj1	124	126.00	1	3716	10048510	10044794	1416.00	10046496.00	1194.18	.	.	Trial: 124	1	j	3714	5	blue	T	j	5	16_blue_0_yellow.jpg	experimental	All
1	Verification	subj1	125	.	0	1535	10064763	10063228	1377.00	10064763.00	1296.85	.	.	Trial: 125	0	f	1534	5	blue	T	j	150	12_blue_4_yellow.jpg	experimental	most_13
1	Verification	subj1	126	.	0	2058	10078701	10076643	1365.00	10078690.00	1194.30	.	.	Trial: 126	1	j	2057	5	blue	T	j	198	14_blue_2_yellow.jpg	experimental	more_than_half
1	Verification	subj1	127	.	0	1691	10092819	10091128	1214.00	10092804.00	983.79	.	.	Trial: 127	1	j	1689	5	blue	T	j	52	9_blue_7_yellow.jpg	experimental	Some
1	Verification	subj1	128	.	0	1264	10105690	10104426	1189.00	10105678.00	1062.88	.	.	Trial: 128	1	f	1263	5	yellow	F	f	24	14_blue_2_yellow.jpg	experimental	All
1	Verification	subj1	129	.	0	6615	10124540	10117925	1341.00	10124523.00	1031.77	.	.	Trial: 129	1	f	6613	5	yellow	F	f	166	5_blue_11_yellow.jpg	experimental	most_10
1	Verification	subj1	130	.	0	2244	10138468	10136224	1355.00	10138458.00	1181.07	.	.	Trial: 130	1	f	2242	5	blue	F	f	157	3_blue_13_yellow.jpg	experimental	most_2
1	Verification	subj1	131	.	0	1449	10153916	10152467	1145.00	10153897.00	1022.41	.	.	Trial: 131	1	f	1448	5	blue	F	f	184	5_blue_11_yellow.jpg	experimental	Most
1	Verification	subj1	132	727.00	1	7152	10174539	10167387	1279.00	10167387.00	1048.48	.	.	Trial: 132	1	j	7151	5	yellow	T	j	131	4_blue_12_yellow.jpg	experimental	least_11
1	Verification	subj1	133	.	0	1917	10189058	10187141	1322.00	10189033.00	1153.32	.	.	Trial: 133	1	f	1915	5	yellow	F	f	139	13_blue_3_yellow.jpg	experimental	least_4
1	Verification	subj1	134	1060.00	1	5688	10208018	10202330	1348.00	10202848.00	1203.07	.	.	Trial: 134	1	f	5687	5	yellow	F	f	165	7_blue_9_yellow.jpg	experimental	most_7
1	Verification	subj1	135	1007.00	1	1971	10221864	10219893	1385.00	10220724.00	1361.21	.	.	Trial: 135	1	j	1969	5	blue	T	j	1	16_blue_0_yellow.jpg	experimental	All
1	Verification	subj1	136	.	0	1540	10235217	10233677	1135.00	10235217.00	981.79	.	.	Trial: 136	1	j	1540	5	yellow	T	j	83	12_blue_4_yellow.jpg	experimental	even
1	Verification	subj1	137	601.00	1	2809	10249666	10246857	1113.00	10249005.00	980.17	.	.	Trial: 137	1	f	2807	5	blue	F	f	136	7_blue_9_yellow.jpg	experimental	least_9
1	Verification	subj1	138	.	0	1702	10263078	10261376	1256.00	10262993.00	1132.42	.	.	Trial: 138	1	f	1701	5	blue	F	f	209	6_blue_10_yellow.jpg	experimental	more_than_half
1	Verification	subj1	139	.	0	1641	10276550	10274909	1250.00	10276529.00	1016.20	.	.	Trial: 139	1	f	1640	5	yellow	F	f	71	16_blue_0_yellow.jpg	experimental	Some
1	Verification	subj1	140	.	0	2518	10291026	10288508	1328.00	10290808.00	1140.27	.	.	Trial: 140	1	f	2517	5	yellow	F	f	44	5_blue_11_yellow.jpg	experimental	No
1	Verification	subj1	141	.	0	1820	10305549	10303729	1415.00	10305543.00	1298.34	.	.	Trial: 141	1	j	1819	5	yellow	T	j	201	3_blue_13_yellow.jpg	experimental	more_than_half
1	Verification	subj1	142	1019.00	1	7203	10324666	10317463	1589.00	10323287.00	1302.95	.	.	Trial: 142	1	f	7203	5	blue	F	f	113	12_blue_4_yellow.jpg	experimental	odd
1	Verification	subj1	143	468.00	1	1770	10339706	10337936	1244.00	10339211.00	1152.96	.	.	Trial: 143	1	j	1768	5	yellow	T	j	36	16_blue_0_yellow.jpg	experimental	No
1	Verification	subj1	144	632.50	2	6232	10358904	10352672	1172.00	10357760.00	1011.18	.	.	Trial: 144	1	f	6230	5	blue	F	f	160	10_blue_6_yellow.jpg	experimental	most_9
1	Verification	subj1	145	.	0	0	10369215	10369215	.	.	.	.	.	Trial: 145	.	.	.	.	.	.	.	.	.	.	.
